id,display_name,first_name,last_name,created_by,historical_significance,prefix,suffix,title,birth_year_type,birth_year,death_year_type,death_year,gender,approved_by,approved_on,odnb_id,created_at,updated_at,search_names_all,citation,aliases
10000035,Edward Acton,Edward,Acton,2,naval officer,,,,AF,1597,IN,1707,male,2,2015-07-08 03:56:46.901602,72,2015-02-25 00:39:35.826485,2015-07-08 03:56:46.901434,"Edward Acton, Edward, Edward Acton",,
10001429,Sir William Brabazon,William,Brabazon,2,lord justice of Ireland,Sir,,,AF,1442,IN,1552,male,2,2015-07-08 06:49:08.933702,3154,2015-02-25 00:39:59.481995,2015-07-08 06:49:08.933528,"William Brabazon, Sir William, Sir William Brabazon, Sir Brabazon, William, William Brabazon",,
10006525,George Jacobs,George,Jacobs,2,Salem witches and their accusers,,,,AF,1582,IN,1692,male,2,2015-02-25 00:41:25.060486,0,2015-02-25 00:41:25.063220,2015-03-11 22:34:52.250785,"George Jacobs, George, George Jacobs",,
10000051,Roger Adams,Roger,Adams,2,printer and publisher,,,,CA,1681,IN,1741,male,2,2015-02-25 00:39:36.046194,64283,2015-02-25 00:39:36.049191,2015-03-11 22:32:30.787261,"Roger Adams, Roger, Roger Adams",,
10000061,Thomas Adamson,Thomas,Adamson,2,military writer,,,,BF,1680,AF,1680,male,2,2015-02-25 00:39:36.184542,146,2015-02-25 00:39:36.187374,2015-03-11 22:32:30.971065,"Thomas Adamson, Thomas, Thomas Adamson",,
10000127,Charles Allen,Charles,Allen,2,writer on dentistry,,,,IN,1685,IN,1687,male,2,2015-07-08 04:03:21.533584,56843,2015-02-25 00:39:37.225468,2015-07-08 04:03:21.533112,"Charles Allen, Charles, Charles Allen",,
10000100,John Alday,John,Alday,2,translator,,,,IN,1566,IN,1579,male,2,2015-07-08 04:01:21.297471,300,2015-02-25 00:39:36.807737,2015-07-08 04:01:21.297307,"John Alday, John, John Alday",,
10000952,William Benet,William,Benet,2,diplomat,,,,AF,1423,IN,1533,male,2,2015-07-08 05:43:50.682148,2090,2015-02-25 00:39:49.295707,2015-07-08 05:43:50.681980,"William Benet, William, William Benet",,
10000150,Peter Allibond,Peter,Allibond,2,Church of England clergyman and translator,,,,IN,1559,IN,1629,male,2,2015-07-08 04:06:35.637392,400,2015-02-25 00:39:37.553393,2015-07-08 04:06:35.637220,"Peter Allibond, Peter, Peter Allibond",,
10000109,Helen Alexander,Helen,Alexander,2,covenanter,,,,IN,1653,IN,1729,female,2,2015-02-25 00:39:36.978886,330,2015-02-25 00:39:36.981565,2015-03-11 22:32:32.115304,"Helen Alexander, Helen Umpherston, Helen Currie, Helen, Helen Alexander",,
10000064,Charlotte Addison,Charlotte,Addison,2,,,,,IN,1680,IN,1731,female,2,2015-07-08 03:58:36.458025,55434,2015-02-25 00:39:36.229628,2015-07-08 03:58:36.457853,"Charlotte Addison, Charlotte, Charlotte Addison",,
10000062,John Addenbrooke,John,Addenbrooke,2,physician and benefactor,,,,IN,1681,IN,1719,male,2,2015-07-08 03:58:35.108267,148,2015-02-25 00:39:36.203120,2015-07-08 03:58:35.108072,"John Addenbrooke, John, John Addenbrooke",,
10000077,Edward Aglionby,Edward,Aglionby,2,member of parliament,,,,IN,1520,CA,1591,male,2,2015-07-08 03:59:59.438131,212,2015-02-25 00:39:36.431697,2015-07-08 03:59:59.437970,"Edward Aglionby, Edward, Edward Aglionby",,
10002863,John Cosin,John,Cosin,2,bishop of Durham,,,,IN,1595,IN,1672,male,2,2015-07-09 03:46:37.825816,6372,2015-02-25 00:40:22.786467,2015-07-09 03:46:37.825640,"John Cosin, John, John Cosin",,
10000098,Thomas Alcock,Thomas,Alcock,2,merchant,,,,AF,1454,IN,1564,male,2,2015-02-25 00:39:36.778606,295,2015-02-25 00:39:36.781337,2015-03-11 22:32:31.874537,"Thomas Alcock, Thomas, Thomas Alcock",,
10000091,Joseph van Aken,Joseph van,Aken,2,drapery painter and painter of genre and conversation pieces,,,,IN,1699,IN,1749,male,2,2015-02-25 00:39:36.682633,28089,2015-02-25 00:39:36.685455,2015-03-11 22:32:31.629622,"Joseph van Aken, Joseph van, Joseph van Aken",,
10003873,Richard Edgcumbe,Richard,Edgcumbe,2,politician,,,,IN,1680,IN,1758,male,2,2015-07-09 07:38:33.816954,8472,2015-02-25 00:40:38.574177,2015-07-09 07:38:33.816737,"Richard Edgcumbe, Richard, Richard Edgcumbe",,
10000096,Henry Albin,Henry,Albin,2,clergyman and ejected minister,,,,IN,1624,IN,1696,male,2,2015-07-08 04:01:10.818872,280,2015-02-25 00:39:36.752644,2015-07-08 04:01:10.818621,"Henry Albin, Henry, Henry Albin",,
10003747,Robert Dudley,Robert,Dudley,2,courtier and magnate,,,,IN,1532,IN,1588,male,2,2016-01-23 17:33:10.440308,8160,2015-02-25 00:40:36.805363,2016-01-23 17:33:10.440171,"Robert Dudley, Robert, Robert Dudley",,
10006528,Mir Jafar Ali Khan,Mir,Jafar Ali Khan,2,,,,,IN,1691,IN,1765,male,2,2015-02-25 00:41:25.107098,63554,2015-02-25 00:41:25.109811,2015-03-11 22:34:52.341174,"Mir Jafar Ali Khan, Mir, Mir Jafar Ali Khan",,
10003093,William Crowe,William,Crowe,2,Church of England clergyman,,,,IN,1691,IN,1743,male,2,2015-07-09 04:34:39.715936,6826,2015-02-25 00:40:26.308083,2015-07-09 04:34:39.715148,"William Crowe, William, William Crowe",,
10006984,James Kirkton,James,Kirkton,2,Church of Scotland minister and historian,,,,AF,1589,IN,1699,male,2,2015-07-14 04:05:52.793724,15679,2015-02-25 00:41:32.259382,2015-07-14 04:05:52.793588,"James Kirkton, James, James Kirkton",,
10005978,Henry Hills junior,Henry,Hills junior,2,,,,,CA,1654,IN,1710,male,2,2015-02-25 00:41:16.100937,69477,2015-02-25 00:41:16.103597,2015-03-11 22:34:39.904975,"Henry Hills junior, Henry, Henry Hills junior",,
10000153,Thomas Allison,Thomas,Allison,2,Arctic explorer,,,,IN,1647,BF/IN,1706,male,2,2015-07-08 04:06:52.539672,406,2015-02-25 00:39:37.594305,2015-07-08 04:06:52.539504,"Thomas Allison, Thomas, Thomas Allison",,
10002456,Colley Cibber,Colley,Cibber,2,"actor, writer, and theatre manager",,,,IN,1671,IN,1757,male,2,2015-07-09 01:48:48.030299,5416,2015-02-25 00:40:16.531068,2015-07-09 01:48:48.030146,"Colley Cibber, Colley, Colley Cibber",,
10000148,Thomas Alleyne,Thomas,Alleyne,2,clergyman and benefactor,,,,IN,1488,IN,1558,male,2,2015-07-08 04:06:25.060394,95060,2015-02-25 00:39:37.528493,2015-07-08 04:06:25.060228,"Thomas Alleyne, Thomas Allyn, Thomas, Thomas Alleyne",,
10000125,William Alleine,William,Alleine,2,clergyman and ejected minister,,,,IN,1613,IN,1677,male,2,2015-07-08 04:03:18.334408,368,2015-02-25 00:39:37.197156,2015-07-08 04:03:18.334183,"William Alleine, William, William Alleine",,
10000143,John Allenson,John,Allenson,2,Church of England clergyman and literary editor,,,,AF,1509,IN,1619,male,2,2015-07-08 04:05:38.620831,394,2015-02-25 00:39:37.464122,2015-07-08 04:05:38.620628,"John Allenson, John, John Allenson",,
10013027,Robert Wisdom,Robert,Wisdom,2,Church of England clergyman and poet,,,,AF,1458,IN,1568,male,2,2015-07-11 15:22:39.205287,29785,2015-02-25 00:43:16.272605,2015-07-11 15:22:39.205108,"Robert Wisdom, Robert, Robert Wisdom",,
10000164,Jonas Alstromer,Jonas,Alstromer,2,businessman,,,,IN,1685,IN,1761,male,2,2015-07-08 04:07:50.175322,72310,2015-02-25 00:39:37.744027,2015-07-08 04:07:50.175155,"Jonas Alstromer, Jonas, Jonas Alstromer",,
10000137,Robert Allen,Robert,Allen,2,Church of England clergyman and religious writer,,,,IN,1582,IN,1612,male,2,2015-07-08 04:04:01.416282,68266,2015-02-25 00:39:37.368374,2015-07-08 04:04:01.416088,"Robert Allen, Robert, Robert Allen",,
10000174,Richard Ames,Richard,Ames,2,satirist,,,,CA,1664,IN,1692,male,2,2015-07-08 04:08:29.569600,54117,2015-02-25 00:39:37.882612,2015-07-08 04:08:29.569387,"Richard Ames, Richard, Richard Ames",,
10011035,William Sherlock,William,Sherlock,2,Church of England clergyman and religious controversialist,,,,IN,1639,IN,1707,male,2,2015-07-14 04:45:31.174481,25381,2015-02-25 00:42:36.747269,2015-07-14 04:45:31.174213,"William Sherlock, William, William Sherlock",,
10004612,Thomas Fuller,Thomas,Fuller,2,Church of Ireland archbishop of Cashel,,,,IN,1593,IN,1667,male,2,2015-09-24 20:19:42.822447,10237,2015-02-25 00:40:49.585873,2015-09-24 20:19:42.822269,"Thomas Fuller, Thomas, Thomas Fuller",,
10051109,Alice Sutton,Alice,Sutton,31,,,,,CA,1483,IN,1554,female,31,,,2016-01-13 21:29:17.758277,2016-01-13 21:29:17.758277,"Alice, Alice Sutton",,
10003406,Sir John Delaval,John,Delaval,2,,Sir,,,IN,1498,IN,1562,male,2,2015-02-25 00:40:31.262309,76461,2015-02-25 00:40:31.265768,2015-03-11 22:33:44.398215,"John Delaval, Sir John, Sir John Delaval, Sir Delaval, John, John Delaval",,
10000291,Elizabeth Arnold,Elizabeth,Arnold,2,translator,,,,BF,1616,AF,1616,female,2,2015-07-08 04:18:03.664727,68018,2015-02-25 00:39:39.610677,2015-07-08 04:18:03.664510,"Elizabeth Arnold, Elizabeth, Elizabeth Arnold",,
10000052,Sylvester Adams,Sylvester,Adams,2,NA,,,,BF,1620,AF,1638,male,2,2015-07-08 03:57:51.326692,0,2015-02-25 00:39:36.063924,2015-07-08 03:57:51.326376,"Sylvester Adams, Sylvester, Sylvester Adams",,
10000219,Jane Anger,Jane,Anger,2,writer on women,,,,AF/IN,1488,AF,1588,female,4,2016-01-22 22:55:15.065856,39675,2015-02-25 00:39:38.585499,2016-01-22 22:55:15.065274,"Jane Anger, Jane, Jane Anger",,
10008936,Julian Notary,Julian,Notary,2,printer and bookseller,,,,CA,1455,AF/IN,1523,male,2,2015-07-10 16:57:01.914703,20367,2015-02-25 00:42:02.654638,2015-07-10 16:57:01.914578,"Julian Notary, Julian, Julian Notary",,
10000189,George Anderson,George,Anderson,2,Church of Scotland minister and author,,,,IN,1676,IN,1756,male,2,2015-07-08 04:09:41.618952,64363,2015-02-25 00:39:38.165133,2015-07-08 04:09:41.618790,"George Anderson, George, George Anderson",,
10000221,William Annand,William,Annand,2,dean of Edinburgh,,,,IN,1633,IN,1689,male,2,2015-07-08 04:12:48.355253,554,2015-02-25 00:39:38.617396,2015-07-08 04:12:48.355000,"William Annand, William, William Annand",,
10000217,Pieter Angellis,Pieter,Angellis,2,painter,,,,IN,1685,IN,1734,male,2,2015-07-08 04:12:31.621596,542,2015-02-25 00:39:38.559437,2015-07-08 04:12:31.621387,"Pieter Angellis, Pieter, Pieter Angellis",,
10004271,Lady Isabella Finch,Isabella,Finch,2,courtier,Lady,,,IN,1700,IN,1771,female,2,2015-07-09 08:43:29.395976,0,2015-02-25 00:40:44.447026,2015-07-09 08:43:29.395811,"Isabella Finch, Cecilia Isabella Finch, Bell Finch, Lady Isabella, Lady Isabella Finch, Lady Finch, Isabella, Isabella Finch",,
10000194,Lionel Anderson,Lionel,Anderson,2,Dominican friar,,,,IN,1633,IN,1710,male,2,2015-02-25 00:39:38.228732,492,2015-02-25 00:39:38.231329,2015-03-11 22:32:34.274106,"Lionel Anderson, Lionel Munson, Lionel, Lionel Anderson",,
10003092,William Crowe,William,Crowe,2,bibliographer and schoolmaster,,,,IN,1616,IN,1675,male,2,2015-07-09 04:34:38.966913,6825,2015-02-25 00:40:26.292808,2015-07-09 04:34:38.966680,"William Crowe, William, William Crowe",,
10009769,Edmund Plowden,Edmund,Plowden,2,law reporter,,,,IN,1518,IN,1585,male,2,2015-11-25 15:58:27.175750,22389,2015-02-25 00:42:15.659513,2015-11-25 15:58:27.175474,"Edmund Plowden, Edmund, Edmund Plowden",,
10001995,Donald Campbell,Donald,Campbell,2,abbot of Coupar Angus,,,,AF,1452,IN,1562,male,2,2015-07-08 23:49:16.887079,4492,2015-02-25 00:40:09.542905,2015-07-08 23:49:16.886866,"Donald Campbell, Donald, Donald Campbell",,
10000241,Rhys ap Gruffudd,Rhys,ap Gruffudd,2,,,,,IN,1508,IN,1531,male,2,2015-02-25 00:39:38.878885,72794,2015-02-25 00:39:38.881539,2015-03-11 22:32:35.333418,"Rhys ap Gruffudd, Rhys, Rhys ap Gruffudd",,
10000244,Llywelyn ap Rhisiart,Llywelyn,ap Rhisiart,2,poet,,,,IN,1520,IN,1565,male,2,2015-02-25 00:39:38.918738,16598,2015-02-25 00:39:38.921406,2015-03-11 22:32:35.374794,"Llywelyn ap Rhisiart, Llywelyn, Llywelyn ap Rhisiart",,
10000245,Sir Gruffudd ap Rhys,Gruffudd,ap Rhys,2,,Sir,,,IN,1479,IN,1521,male,2,2015-02-25 00:39:38.931538,77018,2015-02-25 00:39:38.934216,2015-03-11 22:32:35.387140,"Gruffudd ap Rhys, Sir Gruffudd, Sir Gruffudd ap Rhys, Sir ap Rhys, Gruffudd, Gruffudd ap Rhys",,
10000247,Sir Rhys ap Thomas,Rhys,ap Thomas,2,soldier and landowner,Sir,,,IN,1448,IN,1525,male,2,2015-02-25 00:39:38.962683,23467,2015-02-25 00:39:38.965366,2015-03-11 22:32:35.413114,"Rhys ap Thomas, Sir Rhys, Sir Rhys ap Thomas, Sir ap Thomas, Rhys, Rhys ap Thomas",,
10004751,Jenny Geddes,Jenny,Geddes,2,supposed religious activist,,,,BF,1637,AF,1637,female,2,2015-07-14 04:05:56.457603,10488,2015-02-25 00:40:51.919333,2015-07-14 04:05:56.457445,"Jenny Geddes, Jenny, Jenny Geddes",,
10008938,Timothy Nourse,Timothy,Nourse,2,agricultural and religious writer,,,,IN,1636,IN,1699,male,2,2015-07-10 16:57:03.881391,20376,2015-02-25 00:42:02.681073,2015-07-10 16:57:03.881236,"Timothy Nourse, Timothy, Timothy Nourse",,
10000253,Peter Aram,Peter,Aram,2,gardener and writer,,,,IN,1667,IN,1735,male,2,2015-07-08 04:15:17.886541,39742,2015-02-25 00:39:39.044537,2015-07-08 04:15:17.886374,"Peter Aram, Peter, Peter Aram",,
10000259,John Archdale,John,Archdale,2,colonial governor,,,,IN,1642,IN,1717,male,2,2015-07-08 04:15:53.338231,615,2015-02-25 00:39:39.122571,2015-07-08 04:15:53.338068,"John Archdale, John, John Archdale",,
10000260,Richard Archdekin,Richard,Archdekin,2,Jesuit,,,,IN,1619,IN,1693,male,2,2015-07-08 04:15:54.200703,617,2015-02-25 00:39:39.138366,2015-07-08 04:15:54.200529,"Richard Archdekin, Richard, Richard Archdekin",,
10000307,Dorothy Arundell,Dorothy,Arundell,2,author and Benedictine nun,,,,IN,1559,IN,1613,female,2,2015-07-08 04:18:59.275049,68019,2015-02-25 00:39:39.814838,2015-07-08 04:18:59.274891,"Dorothy Arundell, Dorothy, Dorothy Arundell",,
10002646,Sir William Cole,William,Cole,2,army officer and landowner in Ulster,Sir,,,IN,1576,IN,1653,male,2,2015-07-09 02:14:49.111495,5859,2015-02-25 00:40:19.581175,2015-07-09 02:14:49.111329,"William Cole, Sir William, Sir William Cole, Sir Cole, William, William Cole",,
10000286,William Armstrong of Kinmont,William,Armstrong,2,border reiver,,of Kinmont,,IN,1569,IN,1603,male,2,2015-02-25 00:39:39.543429,666,2015-02-25 00:39:39.546132,2015-03-11 22:32:36.267186,"William Armstrong of Kinmont, William, William Armstrong, William Armstrong of Kinmont, William of Kinmont",,
10000296,Francois-Marie Arouet,Francois-Marie,Arouet,2,writer and philosopher,,,,IN,1694,IN,1778,male,2,2015-07-08 04:18:28.026611,68321,2015-02-25 00:39:39.675738,2015-07-08 04:18:28.026444,"Francois-Marie Arouet, Francois-Marie, Francois-Marie Arouet",,
10000295,Thomas Arnold,Thomas,Arnold,2,naval officer,,,,IN,1679,IN,1737,male,2,2015-07-08 04:18:26.997181,684,2015-02-25 00:39:39.663239,2015-07-08 04:18:26.997016,"Thomas Arnold, Thomas, Thomas Arnold",,
10005144,John Grayle,John,Grayle,2,Church of England clergyman,,,,IN,1613,IN,1651,male,2,2015-07-10 00:39:01.428967,11360,2015-02-25 00:40:59.258079,2015-07-10 00:39:01.428806,"John Grayle, John Graile, John, John Grayle",,
10001699,John Bryan,John,Bryan,2,logician,,,,IN,1492,AF,1521,male,2,2015-07-08 07:28:32.442393,3789,2015-02-25 00:40:04.304734,2015-07-08 07:28:32.442223,"John Bryan, John, John Bryan",,
10000301,Sir Daniel Arthur,Daniel,Arthur,2,banker,Sir,,,CA,1620,IN,1705,male,2,2015-07-08 04:18:42.074504,67037,2015-02-25 00:39:39.738412,2015-07-08 04:18:42.074326,"Daniel Arthur, Sir Daniel, Sir Daniel Arthur, Sir Arthur, Daniel, Daniel Arthur",,
10000327,Edward Ashe,Edward,Ashe,2,cloth merchant and parliamentarian activist,,,,IN,1599,IN,1656,male,2,2015-07-08 04:21:11.509940,67245,2015-02-25 00:39:40.091119,2015-07-08 04:21:11.509774,"Edward Ashe, Edward, Edward Ashe",,
10000304,Thomas Arthur,Thomas,Arthur,2,physician,,,,IN,1593,IN,1675,male,2,2015-07-08 04:18:51.417438,710,2015-02-25 00:39:39.776005,2015-07-08 04:18:51.417275,"Thomas Arthur, Thomas, Thomas Arthur",,
10000342,Peter Ashton,Peter,Ashton,2,translator,,,,AF,1438,IN,1548,male,2,2015-02-25 00:39:40.292851,775,2015-02-25 00:39:40.295742,2015-03-11 22:32:37.595673,"Peter Ashton, Peter, Peter Ashton",,
10004752,Michael Geddes,Michael,Geddes,2,Church of England clergyman,,,,IN,1647,IN,1713,male,2,2015-07-14 04:05:59.063149,10490,2015-02-25 00:40:51.932977,2015-07-14 04:05:59.062973,"Michael Geddes, Michael, Michael Geddes",,
10010401,John Rogers,John,Rogers,2,civil lawyer,,,,CA,1540,AF/IN,1603,male,2,2015-07-14 03:57:07.272181,23981,2015-02-25 00:42:26.048224,2015-07-14 03:57:07.271976,"John Rogers, John, John Rogers",,
10010896,Charles Seton,Charles,Seton,2,politician and army officer,,,,IN,1615,IN,1672,male,2,2015-07-14 04:05:59.651873,25117,2015-02-25 00:42:34.086539,2015-07-14 04:05:59.651744,"Charles Seton, Charles, Charles Seton",,
10000180,John Amner,John,Amner,2,composer and organist,,,,AF,1531,IN,1641,male,2,2015-07-08 04:09:15.461329,448,2015-02-25 00:39:37.964727,2015-07-08 04:09:15.461007,"John Amner, John, John Amner",,
10006555,Samuel Jeake,Samuel,Jeake,2,lawyer and nonconformist preacher,,,,IN,1623,IN,1690,male,2,2015-07-10 04:30:47.586781,14674,2015-02-25 00:41:25.538797,2015-07-10 04:30:47.586612,"Samuel Jeake, Samuel, Samuel Jeake",,
10007860,Arthur Magennis,Arthur,Magennis,2,army officer,,,,IN,1623,IN,1683,male,2,2015-07-10 13:12:18.276315,67540,2015-02-25 00:41:45.623030,2015-07-10 13:12:18.276052,"Arthur Magennis, Arthur, Arthur Magennis",,
10011846,Edward Tenison,Edward,Tenison,2,bishop of Ossory,,,,IN,1673,IN,1735,male,2,2015-07-11 05:36:01.192055,27128,2015-02-25 00:42:53.686710,2015-07-11 05:36:01.191907,"Edward Tenison, Edward, Edward Tenison",,
10000360,William Aspinwall,William,Aspinwall,2,clergyman and ejected minister,,,,IN,1602,IN,1673,male,2,2015-02-25 00:39:40.589936,76216,2015-02-25 00:39:40.592650,2015-03-11 22:32:37.906683,"William Aspinwall, William, William Aspinwall",,
10000364,John Astbury,John,Astbury,2,potter,,,,CA,1688,CA,1743,male,2,2015-02-25 00:39:40.643784,813,2015-02-25 00:39:40.646451,2015-03-11 22:32:37.969114,"John Astbury, John, John Astbury",,
10011947,William Thynne,William,Thynne,2,literary editor,,,,AF,1436,IN,1546,male,2,2015-07-11 15:51:49.031900,27426,2015-02-25 00:42:55.648496,2015-07-11 15:51:49.031692,"William Thynne, William, William Thynne",,
10008946,Christopher Nugent,Christopher,Nugent,2,physician,,,,IN,1698,IN,1775,male,2,2015-07-10 16:57:51.236535,20389,2015-02-25 00:42:02.793885,2015-07-10 16:57:51.236394,"Christopher Nugent, Christopher, Christopher Nugent",,
10008948,Lavalin Nugent,Lavalin,Nugent,2,Capuchin friar,,,,IN,1569,IN,1635,male,2,2015-07-10 16:57:56.172318,67225,2015-02-25 00:42:02.821595,2015-07-10 16:57:56.172174,"Lavalin Nugent, Lavalin, Lavalin Nugent",,
10000416,John Aungell,John,Aungell,2,religious author,,,,AF,1456,IN,1566,male,2,2015-07-08 04:31:07.411565,540,2015-02-25 00:39:41.342471,2015-07-08 04:31:07.411404,"John Aungell, John Angell, John Angel, John, John Aungell",,
10011242,Thomas Smith,Thomas,Smith,2,soldier and writer on gunnery,,,,IN,1600,IN,1601,male,2,2015-07-08 06:02:23.916021,25909,2015-02-25 00:42:40.911107,2015-07-08 06:02:23.915861,"Thomas Smith, Thomas, Thomas Smith",,
10000410,John Aucher,John,Aucher,2,Church of England clergyman,,,,IN,1619,IN,1701,male,2,2015-07-08 04:30:43.865863,888,2015-02-25 00:39:41.264571,2015-07-08 04:30:43.865701,"John Aucher, John, John Aucher",,
10000415,Francis Augustus Ligonier,Francis,Augustus Ligonier,2,,,,,IN,1693,IN,1746,male,2,2015-07-08 04:31:06.062240,16652,2015-02-25 00:39:41.329729,2015-07-08 04:31:06.062078,"Francis Augustus Ligonier, Francis, Francis Augustus Ligonier",,
10001096,Bridget Bishop,Bridget,Bishop,2,Salem witches and their accusers,,,,AF,1582,IN,1692,female,2,2015-07-08 06:13:15.202962,0,2015-02-25 00:39:51.398988,2015-07-08 06:13:15.202786,"Bridget Bishop, Bridget, Bridget Bishop",,
10000374,Magdalene Aston,Magdalene,Aston,2,,,,,AF,1525,IN,1635,female,2,2015-07-08 04:25:23.104880,67737,2015-02-25 00:39:40.776648,2015-07-08 04:25:23.104714,"Magdalene Aston, Madgalene Poultney, Magdalene, Magdalene Aston",,
10001095,Richard Biscoe,Richard,Biscoe,2,theologian,,,,IN,1687,IN,1748,male,2,2015-07-08 06:13:14.899627,2467,2015-02-25 00:39:51.385706,2015-07-08 06:13:14.899447,"Richard Biscoe, Richard, Richard Biscoe",,
10000684,Curtis Barnett,Curtis,Barnett,2,naval officer,,,,AF,1636,IN,1746,male,2,2015-07-08 05:13:38.996637,1477,2015-02-25 00:39:45.419742,2015-07-08 05:13:38.996442,"Curtis Barnett, Curtis, Curtis Barnett",,
10004494,Sir Michael Foster,Michael,Foster,2,judge and legal writer,Sir,,,IN,1689,IN,1763,male,2,2015-07-14 03:28:58.733330,9964,2015-02-25 00:40:47.753542,2015-07-14 03:28:58.733162,"Michael Foster, Sir Michael, Sir Michael Foster, Sir Foster, Michael, Michael Foster",,
10000449,Philip Ayres,Philip,Ayres,2,poet and translator,,,,IN,1638,IN,1712,male,2,2015-07-08 04:34:15.806755,946,2015-02-25 00:39:41.856073,2015-07-08 04:34:15.806589,"Philip Ayres, Philip, Philip Ayres",,
10012956,William Willymat,William,Willymat,2,Church of England clergyman and author,,,,AF,1505,IN,1615,male,2,2015-07-10 03:19:06.489802,29617,2015-02-25 00:43:15.221296,2015-07-10 03:19:06.489642,"William Willymat, William, William Willymat",,
10000418,Gerald Aungier,Gerald,Aungier,2,administrator in India,,,,IN,1635,IN,1677,male,2,2015-07-08 04:31:13.614490,67983,2015-02-25 00:39:41.367845,2015-07-08 04:31:13.614362,"Gerald Aungier, Gerald, Gerald Aungier",,
10000447,William Ayloffe,William,Ayloffe,2,judge,,,,IN,1535,IN,1584,male,2,2015-07-08 04:34:06.867119,939,2015-02-25 00:39:41.829173,2015-07-08 04:34:06.866953,"William Ayloffe, William, William Ayloffe",,
10000459,Humphrey Babington,Humphrey,Babington,2,college administrator,,,,IN,1615,IN,1692,male,2,2015-07-08 04:35:21.494934,974,2015-02-25 00:39:41.996233,2015-07-08 04:35:21.494763,"Humphrey Babington, Humphrey, Humphrey Babington",,
10000456,Brute Babington,Brute,Babington,2,Church of Ireland bishop of Derry,,,,AF,1501,IN,1611,male,2,2015-07-08 04:35:00.964755,969,2015-02-25 00:39:41.955610,2015-07-08 04:35:00.964578,"Brute Babington, Brute, Brute Babington",,
10000450,Sir Edward Ayscu,Edward,Ayscu,2,sheriff of Lincoln,Sir,,,IN,1596,CA,1654,male,2,2015-07-08 04:34:16.784123,955,2015-02-25 00:39:41.869439,2015-07-08 04:34:16.783933,"Edward Ayscu, Sir Edward, Sir Edward Ayscu, Sir Ayscu, Edward, Edward Ayscu",,
10000460,John Babington,John,Babington,2,soldier and mathematician,,,,IN,1604,AF,1635,male,2,2015-07-08 04:35:22.001219,975,2015-02-25 00:39:42.009231,2015-07-08 04:35:22.001014,"John Babington, John, John Babington",,
10000453,William Babell,William,Babell,2,musical arranger and harpsichordist,,,,IN,1689,IN,1723,male,2,2015-07-08 04:34:36.985647,963,2015-02-25 00:39:41.912699,2015-07-08 04:34:36.985466,"William Babell, William, William Babell",,
10000461,Grace Babthorpe,Grace,Babthorpe,2,,,,,IN,1563,IN,1635,female,4,2016-01-22 23:24:44.862935,69427,2015-02-25 00:39:42.022512,2016-01-22 23:24:44.862455,"Grace Babthorpe, Grace, Grace Birnand",,
10000412,Edmund Audley,Edmund,Audley,2,bishop of Salisbury,,,,IN,1439,IN,1524,male,2,2016-05-12 17:38:28.017841,891,2015-02-25 00:39:41.291360,2016-05-12 17:38:28.016850,"Edmund Audley, Edmund, Edmund Audley",,
10004613,Thomas Fuller,Thomas,Fuller,2,Church of England clergyman,,,,IN,1607,IN,1661,male,2,2015-09-24 20:21:08.353898,10236,2015-02-25 00:40:49.600069,2015-09-24 20:21:08.353739,"Thomas Fuller, Thomas, Thomas Fuller",,
10000537,Humphrey Baker,Humphrey,Baker,2,writer on astrology and arithmetic,,,,BF/IN,1557,IN,1574,male,4,2016-01-22 23:59:00.972979,1123,2015-02-25 00:39:43.139163,2016-01-22 23:59:00.972572,"Humphrey Baker, Humphrey, Humfrey Baker",,
10000484,Phanuel Bacon,Phanuel,Bacon,2,Church of England clergyman and writer,,,,IN,1700,IN,1783,male,2,2015-02-25 00:39:42.351882,1004,2015-02-25 00:39:42.354540,2015-03-11 22:32:40.502029,"Phanuel Bacon, Phanuel, Phanuel Bacon",,
10000662,Thomas Barlow,Thomas,Barlow,2,cleric,,,,IN,1493,IN,1558,male,2,2015-07-08 05:09:54.822337,68875,2015-02-25 00:39:45.134486,2015-07-08 05:09:54.822164,"Thomas Barlow, Thomas, Thomas Barlow",,
10008982,Eochaidh O hEodhasa,Eochaidh,O hEodhasa,2,Gaelic poet,,,,IN,1560,IN,1612,male,2,2015-02-25 00:42:03.309815,20652,2015-02-25 00:42:03.312528,2015-03-11 22:35:44.188837,"Eochaidh � hEodhasa, Eochaidh O'Hussey, Eochaidh, Eochaidh O hEodhasa",,
10051230,Mabel Dacre,Mabel,Dacre,31,,,,,CA,1490,CA,1533,female,31,,,2016-01-13 21:29:18.844464,2016-01-13 21:29:18.844464,"Mabel, Mabel Dacre",,
10007553,Robert Lockyer,Robert,Lockyer,2,Leveller and parliamentarian soldier,,,,IN,1625,IN,1649,male,2,2015-07-10 12:49:45.409085,47102,2015-02-25 00:41:40.823578,2015-07-10 12:49:45.408948,"Robert Lockyer, Robert, Robert Lockyer",,
10000756,Alvise Bassano,Alvise,Bassano,2,musician and instrument maker,,,,AF,1444,IN,1554,male,2,2015-07-08 05:19:49.136684,70535,2015-02-25 00:39:46.454802,2015-07-08 05:19:49.136357,"Alvise Bassano, Alvise, Alvise Bassano",,
