id,group_id,person_id,start_date_type,start_year,end_date_type,end_year,created_by,created_at,approved_by,approved_on,citation
132,39,10007881,AF/IN,1667,BF/IN,1673,1,2015-03-09 22:14:50.754747,4,2015-06-15 21:26:10.465943,
149,55,10006127,AF/IN,1642,BF/IN,1660,1,2015-03-09 22:33:44.818964,4,2015-06-15 21:27:04.735651,
139,45,10011294,AF/IN,1694,BF/IN,1716,1,2015-03-09 22:21:14.113205,4,2015-06-15 21:27:24.116084,
141,47,10010601,AF/IN,1696,BF/IN,1706,1,2015-03-09 22:22:19.998440,4,2015-06-15 21:27:29.070735,
144,50,10001607,AF/IN,1647,BF/IN,1649,1,2015-03-09 22:25:38.959687,4,2015-06-15 21:27:36.436992,
157,72,10008273,IN,1541,BF/IN,1547,1,2015-03-09 22:43:05.455279,4,2015-06-15 21:28:10.508202,
160,66,10009166,AF/IN,1603,BF/IN,1614,1,2015-03-09 22:47:26.292966,4,2015-06-15 21:28:19.056669,
163,50,10007424,AF/IN,1647,BF/IN,1649,5,2015-03-24 12:59:00.323471,4,2015-06-15 21:28:44.054433,
165,50,10012506,AF/IN,1647,BF/IN,1649,5,2015-03-24 13:00:25.356644,4,2015-06-15 21:28:49.096862,
168,50,10012554,AF/IN,1648,BF/IN,1649,5,2015-03-24 14:01:33.462271,4,2015-06-15 21:28:56.771969,
174,41,10004207,AF/IN,1683,BF/IN,1683,5,2015-03-26 12:36:47.458410,4,2015-06-15 21:29:04.805770,
180,36,10009112,AF/IN,1660,BF/IN,1663,10,2015-04-07 20:35:30.326619,4,2015-06-15 21:29:10.999959,
189,59,10011673,AF/IN,1641,BF/IN,1662,4,2015-04-21 18:12:19.982531,4,2015-06-15 21:29:36.539667,
271,90,10003584,AF/IN,1595,BF/IN,1649,5,2015-07-02 18:16:02.532466,5,2015-07-02 18:14:57,
272,90,10000319,AF/IN,1614,BF/IN,1650,5,2015-07-02 18:16:42.903213,5,2015-07-02 18:16:11,
273,90,10013132,AF/IN,1568,BF/IN,1639,5,2015-07-02 18:17:20.646774,5,2015-07-02 18:16:49,
274,90,10012817,AF/IN,1605,BF/IN,1675,5,2015-07-04 14:49:11.564336,5,2015-07-04 14:48:56,
275,56,10001163,AF/IN,1650,BF/IN,1800,5,2015-07-31 18:28:26.970377,5,2015-07-31 18:28:18,
276,56,10009959,AF/IN,1650,BF/IN,1800,5,2015-07-31 18:31:17.934194,5,2015-07-31 18:31:09,
277,56,10008713,AF/IN,1650,BF/IN,1800,5,2015-07-31 21:18:44.478917,5,2015-07-31 21:18:28,
278,16,10012258,AF/IN,1600,BF/IN,1690,5,2015-08-15 15:54:48.511534,5,2015-08-15 15:54:36,
279,16,10002982,AF/IN,1600,BF/IN,1690,5,2015-08-15 15:55:07.828112,5,2015-08-15 15:54:58,
280,16,10008048,AF/IN,1600,BF/IN,1690,5,2015-08-15 15:55:53.179706,5,2015-08-15 15:55:40,
281,92,10005566,AF/IN,1500,BF/IN,1700,5,2015-08-15 16:06:01.933969,5,2015-08-15 16:05:34,
282,92,10008309,AF/IN,1500,BF/IN,1700,5,2015-08-15 16:06:17.868765,5,2015-08-15 16:06:08,
283,92,10011087,AF/IN,1500,BF/IN,1700,5,2015-08-15 16:06:34.266576,5,2015-08-15 16:06:23,
284,92,10012251,AF/IN,1500,BF/IN,1700,5,2015-08-15 16:06:51.088651,5,2015-08-15 16:06:41,
285,92,10008126,AF/IN,1500,BF/IN,1700,5,2015-08-15 16:08:05.576773,5,2015-08-15 16:07:33,
286,92,10008762,AF/IN,1500,BF/IN,1700,5,2015-08-15 19:59:47.480544,5,2015-08-15 19:59:38,
287,92,10008015,AF/IN,1500,BF/IN,1700,5,2015-08-15 20:12:14.640273,5,2015-08-15 20:12:07,
288,77,10007660,AF/IN,1649,BF/IN,1649,5,2015-08-15 20:15:09.064161,5,2015-08-15 20:15:02,
299,77,10002528,AF/IN,1649,BF/IN,1649,5,2015-08-28 01:38:22.100599,5,2015-08-28 01:38:14,
300,90,10004127,AF/IN,1500,BF/IN,1700,5,2015-08-28 01:40:33.672365,5,2015-08-28 01:40:24,
301,92,10002271,AF/IN,1500,BF/IN,1700,5,2015-08-28 01:42:35.880124,5,2015-08-28 01:42:28,
302,90,10011094,AF/IN,1500,BF/IN,1700,5,2015-09-02 11:10:19.338587,5,2015-09-02 11:10:10,
303,56,10003983,AF/IN,1650,BF/IN,1800,5,2015-09-02 23:59:49.772647,5,2015-09-02 23:59:43,
304,56,10004167,AF/IN,1650,BF/IN,1800,5,2015-09-03 00:08:08.962299,5,2015-09-03 00:08:02,
305,77,10006483,AF/IN,1649,BF/IN,1649,5,2015-09-03 00:10:24.342290,5,2015-09-03 00:10:17,
306,90,10002284,AF/IN,1500,BF/IN,1700,5,2015-09-12 01:55:47.866811,5,2015-09-12 01:55:40,
307,60,10000475,AF/IN,1641,BF/IN,1678,5,2015-09-12 15:10:30.254162,5,2015-09-12 15:10:22,
309,11,10004692,IN,1586,IN,1606,96,2015-09-18 14:35:33.738193,4,2015-09-24 18:12:02.803612,
311,11,10005904,IN,1581,IN,1585,96,2015-09-18 14:56:11.412415,4,2015-09-24 18:13:42.880631,
312,11,10012731,IN,1584,IN,1603,96,2015-09-18 15:00:31.711417,4,2015-09-24 18:13:48.857643,
314,47,10000065,CA,1696,CA,1719,80,2015-09-18 15:30:45.982809,4,2015-09-24 18:14:00.604545,
290,74,10013056,AF/IN,1615,BF/IN,1684,37,2015-08-21 23:13:32.634377,4,2015-09-24 18:14:39.712852,
291,22,10050155,AF/IN,1626,BF/IN,1657,37,2015-08-21 23:36:05.664254,4,2015-09-24 18:14:44.542633,
293,22,10050156,AF/IN,1626,BF/IN,1657,37,2015-08-21 23:48:46.274222,4,2015-09-24 18:14:59.981181,
298,22,10050157,AF/IN,1626,BF/IN,1657,37,2015-08-23 23:10:29.967225,4,2015-09-24 18:15:29.889307,
316,47,10002733,CA,1698,CA,1720,80,2015-09-18 15:38:52.799013,4,2015-09-24 18:09:14.069711,
315,47,10011505,CA,1696,CA,1720,80,2015-09-18 15:32:31.789434,4,2015-09-24 18:14:07.005926,
94,11,10002021,AF/IN,1579,BF/IN,1581,1,2015-03-09 21:50:55.138641,4,2015-09-18 17:37:49.137777,
318,93,10011325,AF/IN,1500,BF/IN,1700,5,2015-09-24 14:10:11.091973,5,2015-09-24 14:09:58,
320,80,10000720,AF/IN,1400,BF/IN,1800,4,2015-09-24 18:05:33.665892,4,2015-09-24 18:05:14,
308,11,10011325,IN,1586,IN,1595,96,2015-09-18 14:32:32.503156,4,2015-09-24 18:11:52.305651,
310,11,10009592,IN,1580,AF,1581,96,2015-09-18 14:51:14.341944,4,2015-09-24 18:13:27.277844,
313,11,10050164,IN,1581,AF/IN,1605,96,2015-09-18 15:22:35.441298,4,2015-09-24 18:13:54.492913,
289,81,10013056,AF/IN,1606,BF/IN,1624,37,2015-08-21 23:13:09.152419,4,2015-09-24 18:14:32.932545,
292,22,10004222,AF/IN,1626,BF/IN,1657,37,2015-08-21 23:46:13.602882,4,2015-09-24 18:14:54.571399,
294,22,10004225,AF/IN,1626,BF/IN,1657,37,2015-08-21 23:51:09.990231,4,2015-09-24 18:15:05.122848,
212,86,10000473,AF/IN,1568,BF/IN,1626,5,2015-05-06 14:07:49.900933,4,2015-09-28 19:32:35.683278,
321,66,10004397,CA,1610,CA,1620,5,2015-09-28 15:41:46.937185,5,2015-09-29 18:23:46.597625,
351,95,10000849,CA,1611,AF,1611,148,2015-09-30 04:26:41.896964,5,2015-10-03 01:11:33.138868,
324,86,10005490,IN,1570,AF,1608,134,2015-09-29 17:07:11.911051,4,2015-09-29 19:21:57.085981,
325,9,10005193,AF,1569,BF,1591,134,2015-09-29 17:27:33.261172,4,2015-09-29 19:22:10.726334,
326,81,10000012,IN,1610,BF,1624,134,2015-09-29 17:33:03.853185,4,2015-09-29 19:22:23.256776,
327,81,10000693,IN,1612,BF,1624,134,2015-09-29 17:34:30.887330,4,2015-09-29 19:22:30.417613,
328,81,10001553,IN,1619,BF,1624,134,2015-09-29 17:36:12.481708,4,2015-09-29 19:22:36.363188,
329,16,10012039,AF/IN,1600,BF/IN,1690,136,2015-09-29 19:08:35.032563,4,2015-09-29 19:22:52.599844,
330,90,10006900,AF/IN,1500,BF/IN,1700,5,2015-09-29 19:39:00.394128,5,2015-09-29 19:38:53,
348,26,10000651,AF/IN,1640,BF/IN,1660,5,2015-09-30 01:45:05.591192,5,2015-09-30 01:44:37,
331,65,10009112,IN,1662,IN,1677,137,2015-09-29 19:41:16.900945,4,2015-09-30 14:16:23.139755,
332,65,10006142,IN,1662,IN,1703,137,2015-09-29 19:46:28.573918,4,2015-09-30 14:16:32.097217,
333,17,10002199,AF/IN,1603,IN,1605,136,2015-09-29 19:48:28.540910,4,2015-09-30 14:16:58.871234,
334,65,10009503,IN,1663,IN,1685,137,2015-09-29 19:50:52.414550,4,2015-09-30 14:17:40.222259,
335,65,10002231,AF/IN,1662,IN,1684,137,2015-09-29 19:53:06.445656,4,2015-09-30 14:17:52.104499,
338,58,10006627,CA,1596,BF/IN,1622,129,2015-09-29 20:56:55.788900,4,2015-09-30 14:19:54.451993,
337,58,10002248,AF/IN,1532,BF/IN,1589,129,2015-09-29 20:50:02.292128,4,2015-09-30 14:19:03.999643,
339,57,10009973,AF/IN,1521,BF/IN,1588,129,2015-09-29 21:18:04.289923,4,2015-09-30 14:20:25.747428,
342,36,10012887,IN,1660,IN,1663,142,2015-09-29 22:04:46.449296,4,2015-09-30 14:21:17.954004,
344,36,10001623,IN,1660,IN,1663,142,2015-09-29 22:09:03.635736,4,2015-09-30 14:21:59.198628,
357,70,10000012,IN,1600,IN,1641,149,2015-09-30 05:08:37.864918,4,2015-09-30 14:27:49.729950,
359,17,10003496,IN,1605,IN,1606,149,2015-09-30 05:28:58.419581,4,2015-09-30 14:28:37.753834,
363,17,10050186,CA,1604,CA,1605,150,2015-09-30 07:07:04.366796,5,2015-10-03 00:58:29.960691,
352,95,10003577,CA,1611,AF,1611,148,2015-09-30 04:31:25.833121,5,2015-10-03 01:11:45.988170,
494,103,10006720,CA,1597,CA,1603,263,2015-12-20 08:10:50.031382,4,2015-12-20 14:47:54.114265,
336,17,10010443,IN,1605,IN,1606,136,2015-09-29 19:55:38.168828,4,2015-09-30 14:18:19.106132,
343,36,10009626,IN,1660,IN,1663,142,2015-09-29 22:06:54.991164,4,2015-09-30 14:21:46.560652,
356,73,10000012,AF,1611,IN,1642,149,2015-09-30 04:58:31.937800,4,2015-09-30 14:27:35.745811,
358,70,10000103,IN,1600,IN,1616,149,2015-09-30 05:13:55.572231,4,2015-09-30 14:28:15.682425,
340,36,10006142,BF/IN,1663,IN,1663,142,2015-09-29 21:34:09.910660,4,2015-09-30 14:20:37.657650,
364,95,10002858,CA,1608,BF/IN,1611,5,2015-09-30 18:23:11.477457,5,2015-09-30 18:21:36,
362,17,10050183,CA,1604,CA,1605,150,2015-09-30 05:57:59.601280,5,2015-09-30 18:40:54.823599,
365,17,10013015,AF/IN,1603,BF/IN,1606,5,2015-09-30 18:41:29.570972,5,2015-09-30 18:41:12,
366,90,10008541,AF/IN,1500,BF/IN,1700,5,2015-10-03 00:31:56.043321,5,2015-10-03 00:31:50,
353,95,10004397,BF,1606,AF,1611,148,2015-09-30 04:34:25.594542,5,2015-10-03 01:11:56.824552,
379,96,10008317,AF/IN,1685,BF/IN,1700,5,2015-10-04 00:41:25.045292,5,2015-10-04 00:41:16,
367,96,10050191,AF/IN,1685,BF/IN,1700,83,2015-10-03 02:25:29.963529,4,2015-10-09 16:21:42.873316,
369,97,10003048,IN,1647,IN,1672,123,2015-10-03 18:11:05.214686,4,2015-10-09 16:22:18.693844,
370,97,10007137,IN,1640,IN,1657,123,2015-10-03 18:19:18.376338,4,2015-10-09 16:22:27.981942,
371,97,10009549,CA,1644,CA,1650,123,2015-10-03 18:20:24.105018,4,2015-10-09 16:22:36.587762,
372,97,10006565,CA,1659,CA,1661,123,2015-10-03 18:25:36.591190,4,2015-10-09 16:22:43.002368,
373,97,10005409,CA,1671,CA,1673,123,2015-10-03 18:30:08.953291,4,2015-10-09 16:22:50.830553,
375,97,10002663,CA,1509,CA,1519,123,2015-10-03 18:36:46.583839,4,2015-10-09 16:23:01.953305,
376,97,10008309,CA,1615,CA,1624,123,2015-10-03 18:52:39.503730,4,2015-10-09 16:23:13.520849,
377,97,10002599,CA,1657,CA,1657,123,2015-10-03 18:57:12.374670,4,2015-10-09 16:23:23.926569,
378,97,10005078,CA,1654,CA,1657,123,2015-10-03 19:02:05.112131,4,2015-10-09 16:23:31.450343,
386,97,10002446,CA,1664,CA,1666,123,2015-10-05 13:50:52.127788,4,2015-10-09 16:24:35.412305,
389,97,10011663,CA,1657,CA,1661,123,2015-10-05 13:59:51.017137,4,2015-10-09 16:24:58.784081,
391,98,10050160,IN,1616,IN,1666,60,2015-10-07 03:34:21.898087,4,2015-10-09 16:25:12.191422,
392,98,10007193,IN,1635,IN,1644,60,2015-10-07 03:36:11.886685,4,2015-10-09 16:25:19.236885,
393,98,10010009,IN,1673,IN,1695,60,2015-10-07 03:38:17.051578,4,2015-10-09 16:25:24.183718,
394,98,10001196,IN,1669,IN,1708,60,2015-10-07 03:41:33.236619,4,2015-10-09 16:25:30.577214,
395,98,10004220,IN,1601,IN,1628,60,2015-10-07 11:16:59.729499,4,2015-10-09 16:25:37.148923,
396,98,10003644,IN,1612,IN,1626,60,2015-10-07 11:26:18.174964,4,2015-10-09 16:25:44.335291,
397,98,10007192,IN,1632,IN,1662,60,2015-10-07 11:30:18.580257,4,2015-10-09 16:25:55.006243,
398,98,10007542,IN,1661,BF,1677,60,2015-10-07 11:33:00.778026,4,2015-10-09 16:26:06.665114,
399,98,10004809,IN,1620,IN,1625,60,2015-10-07 11:47:51.640011,4,2015-10-09 16:26:12.087317,
408,77,10003539,CA,1649,BF/IN,1649,4,2015-10-09 19:22:54.373639,4,2015-10-09 19:22:36,
443,98,10000071,IN,1634,IN,1640,60,2015-10-10 05:33:28.857669,4,2015-10-27 19:21:59.458650,
444,98,10000600,IN,1660,IN,1679,60,2015-10-10 05:37:22.322304,4,2015-10-27 19:22:05.400492,
445,98,10000759,BF,1579,IN,1635,60,2015-10-10 05:41:59.094269,4,2015-10-27 19:22:10.847241,
446,98,10002403,IN,1660,AF,1680,60,2015-10-10 05:46:38.571613,4,2015-10-27 19:22:17.005095,
449,98,10004669,BF,1661,IN,1685,60,2015-10-10 06:02:06.601125,4,2015-10-27 19:22:36.835361,
453,98,10006368,IN,1668,IN,1674,60,2015-10-10 06:13:01.776876,4,2015-10-27 19:23:09.421222,
455,20,10001533,IN,1620,BF/IN,1620,194,2015-10-10 14:58:24.205487,4,2015-10-27 19:23:45.820086,
458,72,10001885,AF/IN,1403,AF/IN,1664,211,2015-10-10 15:05:38.967691,4,2015-10-27 19:24:10.534670,
459,68,10002731,CA,1598,IN,1603,198,2015-10-10 15:15:31.217930,4,2015-10-27 19:24:16.451882,
460,46,10005425,AF/IN,1695,BF/IN,1707,209,2015-10-10 15:17:44.106648,4,2015-10-27 19:24:22.644457,
463,46,10003140,AF/IN,1695,BF/IN,1707,209,2015-10-10 15:34:02.573660,4,2015-10-27 19:24:43.603188,
469,77,10007425,AF/IN,1649,BF/IN,1649,5,2015-10-19 13:57:25.615667,5,2015-10-19 13:57:15,
441,98,10011980,IN,1630,IN,1668,60,2015-10-10 05:25:28.555845,4,2015-10-27 19:21:43.167227,
442,98,10012973,IN,1636,IN,1674,60,2015-10-10 05:29:06.753901,4,2015-10-27 19:21:53.666787,
447,98,10003858,BF,1696,IN,1735,60,2015-10-10 05:53:32.309167,4,2015-10-27 19:22:22.248721,
448,98,10004663,IN,1587,CA,1627,60,2015-10-10 05:59:06.943460,4,2015-10-27 19:22:30.254424,
450,98,10004959,IN,1664,IN,1685,60,2015-10-10 06:05:12.051207,4,2015-10-27 19:22:43.394336,
451,98,10005086,IN,1666,IN,1673,60,2015-10-10 06:06:54.327528,4,2015-10-27 19:22:52.184762,
452,98,10005988,IN,1660,IN,1683,60,2015-10-10 06:10:36.061293,4,2015-10-27 19:23:02.622432,
454,81,10009855,AF/IN,1618,CA,1622,203,2015-10-10 14:57:10.287106,4,2015-10-27 19:23:15.554760,
456,20,10011452,IN,1620,BF/IN,1620,194,2015-10-10 15:00:07.484062,4,2015-10-27 19:23:52.460671,
457,39,10003058,AF/IN,1667,BF/IN,1673,212,2015-10-10 15:00:49.190470,4,2015-10-27 19:24:00.709657,
462,90,10009174,AF/IN,1647,BF/IN,1700,211,2015-10-10 15:20:30.171446,4,2015-10-27 19:24:37.956744,
464,101,10008357,IN,1684,IN,1688,68,2015-10-13 19:09:15.959619,4,2015-10-27 19:24:48.848262,
465,89,10000331,IN,1684,IN,1688,68,2015-10-13 19:14:26.695202,4,2015-10-27 19:24:56.930148,
466,65,10050205,IN,1698,BF/IN,1725,68,2015-10-14 11:54:07.211343,4,2015-10-27 19:25:03.088073,
467,96,10050192,AF/IN,1685,BF/IN,1700,83,2015-10-17 23:43:26.380026,4,2015-10-27 19:25:13.906717,
468,56,10007530,CA,1663,IN,1694,257,2015-10-19 01:49:54.875518,4,2015-10-27 19:25:19.563964,
486,92,10005872,AF/IN,1500,BF/IN,1700,5,2015-11-17 16:24:55.591879,5,2015-11-17 16:24:46,
487,102,10001419,IN,1635,BF/IN,1639,5,2015-11-30 22:22:45.870467,5,2015-11-30 22:22:36,
488,77,10004926,AF/IN,1649,BF/IN,1649,5,2015-11-30 23:06:59.273151,5,2015-11-30 23:06:46,
489,36,10013300,AF/IN,1660,BF/IN,1663,4,2015-12-18 00:47:44.416818,4,2015-12-18 00:47:32,
493,103,10007980,CA,1587,CA,1593,263,2015-12-20 08:08:52.934626,4,2015-12-20 14:47:57.197241,
492,103,10010937,CA,1589,CA,1603,263,2015-12-20 08:07:44.956163,4,2015-12-20 14:48:00.067273,
495,103,10008612,AF/IN,1558,BF/IN,1603,5,2015-12-20 16:13:27.818990,5,2015-12-20 16:13:16,
496,93,10012781,IN,1607,IN,1656,96,2015-12-29 18:53:16.864688,5,2015-12-30 15:47:49.666668,
497,93,10005904,IN,1562,IN,1598,96,2016-01-02 16:11:34.059663,5,2016-01-04 12:58:32.276656,
498,93,10001534,CA,1581,IN,1581,96,2016-01-05 16:18:49.521314,5,2016-01-06 17:15:00.611009,
499,80,10009138,AF/IN,1500,BF/IN,1624,4,2016-01-09 15:52:35.057146,4,2016-01-09 15:53:06.823250,
190,83,10009575,AF/IN,1603,BF/IN,1619,19,2015-04-24 15:48:10.156936,5,2016-01-18 15:49:06.930335,
500,59,10011670,AF/IN,1641,BF/IN,1678,4,2016-01-19 18:53:55.536900,4,2016-01-19 18:53:39,
501,59,10011671,AF/IN,1641,BF/IN,1678,4,2016-01-19 18:54:24.352642,4,2016-01-19 18:54:02,
504,58,10054718,AF/IN,1532,BF/IN,1700,377,2016-01-23 17:26:52.396941,408,2016-01-23 17:59:22.385564,
505,104,10054690,AF/IN,1500,BF/IN,1700,399,2016-01-23 18:59:02.530117,4,2016-01-23 19:05:08.927002,
506,104,10054691,AF/IN,1500,BF/IN,1700,399,2016-01-23 19:00:02.411197,4,2016-01-23 19:05:14.051833,
509,104,10054769,AF/IN,1500,BF/IN,1700,399,2016-01-23 19:01:26.816879,408,2016-01-23 19:07:39.599153,
511,104,10054777,AF/IN,1500,BF/IN,1700,399,2016-01-23 19:02:27.707421,408,2016-01-23 19:07:56.299096,
512,104,10050101,AF/IN,1500,BF/IN,1700,399,2016-01-23 19:08:39.014487,4,2016-01-23 19:09:02.490199,
518,105,10052160,AF/IN,1580,BF/IN,1640,404,2016-01-23 19:42:22.261818,408,2016-01-23 19:43:52.908379,
519,105,10005836,AF/IN,1580,BF/IN,1640,404,2016-01-23 19:45:07.516231,4,2016-01-23 19:46:06.339422,
502,58,10010508,AF/IN,1532,BF/IN,1700,377,2016-01-23 16:56:06.550812,4,2016-03-24 13:40:01.728527,
507,104,10054754,AF/IN,1500,BF/IN,1700,399,2016-01-23 19:00:47.495532,4,2016-01-23 19:05:17.115810,
508,104,10054762,AF/IN,1500,BF/IN,1700,399,2016-01-23 19:01:06.824956,4,2016-01-23 19:05:20.627514,
510,104,10054776,AF/IN,1500,BF/IN,1700,399,2016-01-23 19:01:53.052896,408,2016-01-23 19:07:48.610744,
513,104,10010943,AF/IN,1500,BF/IN,1700,399,2016-01-23 19:11:10.876288,4,2016-01-23 19:11:33.371327,
517,105,10005201,AF/IN,1580,BF/IN,1640,404,2016-01-23 19:35:05.333137,408,2016-01-23 19:35:50.809812,
516,104,10002255,AF/IN,1500,BF/IN,1700,399,2016-01-23 19:34:29.899284,408,2016-01-23 19:35:58.780816,
515,105,10013172,AF/IN,1580,BF/IN,1640,404,2016-01-23 19:33:04.843168,408,2016-01-23 19:36:06.124497,
514,105,10011091,AF/IN,1580,BF/IN,1640,404,2016-01-23 19:29:01.910877,408,2016-01-23 19:36:13.490091,
520,106,10003470,IN,1642,IN,1645,419,2016-02-07 17:07:47.909917,5,2016-02-07 20:19:57.578379,
521,106,10054829,IN,1642,AF/IN,1642,419,2016-02-08 09:42:37.036011,5,2016-02-13 16:49:24.012888,
523,90,10050210,AF,1602,IN,1622,64,2016-02-13 16:36:41.843479,5,2016-02-13 16:50:13.367586,
522,106,10054832,IN,1642,AF/IN,1642,419,2016-02-08 15:20:11.300444,5,2016-02-13 16:50:26.316710,
560,56,10004625,AF/IN,1650,BF/IN,1800,5,2016-04-19 13:31:13.139306,5,2016-04-19 13:31:00,
525,106,10012195,AF/IN,1642,BF/IN,1645,419,2016-04-18 16:25:02.265658,5,2016-04-19 13:36:17.153618,
526,106,10004104,IN,1642,IN,1642,419,2016-04-18 16:26:45.011893,5,2016-04-19 13:36:25.809476,
527,106,10002753,IN,1642,IN,1643,419,2016-04-18 16:28:26.057040,5,2016-04-19 13:36:34.956562,
528,106,10008241,IN,1642,IN,1645,419,2016-04-18 16:30:29.229374,4,2016-04-19 13:45:28.596907,
529,106,10010324,IN,1642,IN,1644,419,2016-04-18 16:32:55.003247,4,2016-04-19 13:45:31.536858,
530,106,10011415,IN,1642,IN,1642,419,2016-04-18 17:21:34.699825,4,2016-04-19 13:45:35.909862,
531,106,10000570,IN,1642,IN,1645,419,2016-04-18 17:25:17.781903,4,2016-04-19 13:45:38.814633,
532,106,10007664,IN,1642,AF/IN,1644,419,2016-04-18 17:27:11.715799,4,2016-04-19 13:45:42.665311,
533,106,10011163,IN,1642,IN,1645,419,2016-04-18 17:28:38.132464,4,2016-04-19 13:46:02.174425,
534,106,10011487,IN,1642,IN,1645,419,2016-04-18 17:29:33.545371,4,2016-04-19 13:46:04.612672,
535,106,10006076,IN,1642,IN,1642,419,2016-04-18 17:30:49.460979,4,2016-04-19 13:46:07.066913,
536,106,10005483,IN,1642,IN,1643,419,2016-04-18 17:32:16.318277,4,2016-04-19 13:46:09.231569,
632,26,10011474,BF/IN,1640,AF/IN,1660,11,2017-05-15 10:31:53.069709,11,,from ODNB 'Themes' XML data
537,106,10005872,IN,1642,IN,1643,419,2016-04-18 17:32:59.913811,4,2016-04-19 13:46:11.837602,
538,106,10012463,IN,1642,IN,1643,419,2016-04-18 17:35:03.937244,4,2016-04-19 13:46:14.239353,
539,106,10004252,IN,1642,IN,1643,419,2016-04-18 17:35:59.452570,4,2016-04-19 13:46:16.421584,
540,106,10006472,IN,1642,AF/IN,1644,419,2016-04-18 17:37:27.412023,4,2016-04-19 13:46:18.680877,
541,106,10000712,IN,1642,AF/IN,1643,419,2016-04-18 17:38:24.689820,4,2016-04-19 13:46:20.883263,
542,106,10005202,IN,1642,IN,1643,419,2016-04-18 17:39:32.823220,4,2016-04-19 13:46:23.051636,
550,106,10010563,IN,1642,IN,1643,419,2016-04-18 18:11:14.924305,4,2016-04-19 13:46:45.483212,
551,106,10004251,IN,1642,AF/IN,1642,419,2016-04-18 18:12:06.404722,4,2016-04-19 13:46:47.794484,
552,106,10008266,IN,1642,IN,1644,419,2016-04-18 18:12:53.677148,4,2016-04-19 13:46:50.148822,
553,106,10010024,IN,1642,IN,1645,419,2016-04-18 18:13:49.362566,4,2016-04-19 13:46:52.054147,
554,106,10010071,IN,1644,IN,1645,419,2016-04-18 18:15:31.566411,4,2016-04-19 13:46:54.389103,
555,106,10010825,IN,1642,IN,1645,419,2016-04-18 18:33:43.562464,4,2016-04-19 13:46:57.010628,
556,106,10012219,IN,1642,IN,1643,419,2016-04-18 18:34:52.826157,4,2016-04-19 13:46:59.185421,
557,106,10012505,IN,1642,IN,1642,419,2016-04-18 18:35:47.885211,4,2016-04-19 13:47:01.214787,
549,106,10005215,IN,1642,IN,1642,419,2016-04-18 18:10:10.795248,4,2016-04-19 13:47:03.336617,
548,106,10007660,IN,1642,IN,1643,419,2016-04-18 18:08:42.556254,4,2016-04-19 13:47:07.991467,
546,106,10003058,IN,1642,IN,1643,419,2016-04-18 18:06:21.316091,4,2016-04-19 13:47:13.297157,
544,106,10004163,IN,1642,IN,1643,419,2016-04-18 18:04:01.985042,4,2016-04-19 13:47:17.764346,
558,106,10012744,IN,1642,IN,1642,419,2016-04-18 18:36:38.934982,4,2016-04-19 13:47:42.770910,
524,88,10003725,AF/IN,1580,BF/IN,1648,5,2016-03-22 20:42:53.499721,4,2016-05-16 15:55:35.310385,
547,106,10004363,IN,1642,IN,1644,419,2016-04-18 18:07:12.486944,4,2016-04-19 13:47:10.846764,
545,106,10006483,IN,1642,IN,1642,419,2016-04-18 18:05:04.617897,4,2016-04-19 13:47:15.768400,
543,106,10004254,IN,1642,AF/IN,1642,419,2016-04-18 17:41:49.178145,4,2016-04-19 13:47:20.097818,
559,106,10003530,IN,1642,IN,1643,419,2016-04-18 18:37:25.056410,4,2016-04-19 13:47:44.866896,
561,56,10004524,AF/IN,1650,BF/IN,1800,5,2016-04-19 14:24:27.590394,5,2016-04-19 14:24:20,
562,50,10010071,AF/IN,1647,BF/IN,1649,5,2016-04-19 15:53:03.125150,5,2016-04-19 15:52:49,
563,56,10010941,AF/IN,1650,BF/IN,1800,5,2016-05-06 08:02:48.926422,5,2016-05-06 08:02:41,
470,88,10050091,AF/IN,1558,BF/IN,1636,5,2015-10-27 14:00:37.707207,4,2016-05-16 15:55:06.193587,
565,108,10008308,BF/IN,1620,BF/IN,1655,5,2016-09-11 14:41:44.931383,5,2016-09-11 14:42:32.780249,
566,93,10003274,IN,1563,IN,1604,96,2016-09-30 13:55:57.546621,5,2016-10-16 16:28:33.538263,
567,93,10054853,IN,1560,AF/IN,1570,96,2016-09-30 13:58:00.400894,5,2016-10-16 16:28:43.766234,
568,57,10054853,BF,1560,AF/IN,1570,96,2016-09-30 14:00:01.058438,5,2016-10-16 16:28:54.110124,
570,93,10050164,IN,1580,IN,1604,96,2016-09-30 14:14:00.816348,5,2016-10-16 16:29:16.537134,
571,57,10050164,BF,1580,IN,1604,96,2016-09-30 14:15:12.678662,5,2016-10-16 16:29:26.438509,
573,109,10005084,AF/IN,1669,BF/IN,1669,503,2016-10-07 01:46:25.415771,5,2016-10-16 16:29:45.319187,
575,109,10012720,AF/IN,1669,BF/IN,1669,503,2016-10-07 03:40:26.228461,5,2016-10-16 16:30:00.845336,
576,109,10008728,AF/IN,1669,BF/IN,1669,503,2016-10-07 04:00:15.610743,5,2016-10-16 16:30:07.754232,
578,109,10006606,AF/IN,1669,BF/IN,1669,503,2016-10-07 05:05:39.990210,5,2016-10-16 16:30:23.044828,
580,109,10003497,AF/IN,1669,BF/IN,1669,503,2016-10-07 05:26:41.595590,5,2016-10-16 16:30:37.572307,
